pixel_id,sst_c_mean,anom_sst_c_mean,sst_c_sd,anom_sst_c_sd,year
492,-1.66699105403462,0.06951502589458,0.0538225545684364,0.026482168151673,2024
493,-1.67748286261585,0.058063522653013,0.0505981708205723,0.0230468737944241,2024
494,-1.69217892194706,0.0442998620065672,0.0427647681167057,0.0155380358090176,2024
495,-1.70450133541243,0.0339617469230962,0.0343730472419973,0.00817496391494809,2024
496,-1.73223359500124,0.00938183032268852,0.0183244510588391,0.0136713951696662,2024
497,-1.77179984088804,-0.0276195348222623,0.0141506259809418,0.0313932770807433,2024
498,-1.75729165669999,-0.011950136266033,0.0152564801444563,0.0332656238694096,2024
499,-1.73509217676569,0.00140027304897543,0.0332511486093349,0.052017296401807,2024
500,-1.69176909604359,0.0455703536287724,0.0634843996308649,0.0784004998259967,2024
501,-1.67629094755715,0.0683640693785124,0.0724838629413745,0.0825014018240638,2024
502,-1.72003070089986,0.0363968568663189,0.052445781073861,0.0573238781335615,2024
503,-1.77718916844801,-0.0147096991190392,0.0295750695584337,0.029058518065728,2024
504,-1.79306397477134,-0.0387314585739838,0.0242898839901011,0.0343253519237493,2024
505,-1.7913659700279,-0.114690342633043,0.0339542381041624,0.0815433944300689,2024
506,,,,,2024
507,-1.78228137499648,-0.101304642667821,0.0356752795695911,0.0636400561134583,2024
508,-1.78766047042576,-0.0573975407382311,0.0413469146419576,0.0371062387090432,2024
509,-1.78712426997273,-0.0506659832304659,0.0475230208960389,0.0402388565524181,2024
510,-1.78467550140912,-0.0432752729164528,0.0568151673250908,0.0491733978358476,2024
511,-1.7822847907009,-0.0347165292684915,0.0637621861374062,0.0572577589075827,2024
512,-1.77769121022824,-0.0228586057938961,0.073203816618296,0.0691523664820112,2024
513,-1.76779708999102,-0.0103244526608201,0.077443202784945,0.0712633755314992,2024
514,-1.76172127000621,-0.00312158423399582,0.0844667940951962,0.0755744390511492,2024
515,-1.76828547709627,-0.00998975383690328,0.0712751774746736,0.0623714062833458,2024
516,-1.76083603908455,-0.0171967207720055,0.0407855790250493,0.0337578733844157,2024
517,,,,,2024
518,,,,,2024
519,,,,,2024
520,,,,,2024
521,-1.74092893131444,-0.142486335002293,0.0712449785945755,0.0912896531206138,2024
522,-1.72749176344585,-0.0801202170627161,0.0965602040022572,0.0707570541791603,2024
523,-1.69511949788026,0.00315232226520757,0.147480086872946,0.0704702664959997,2024
524,-1.68428274467995,0.0466734961768144,0.22151701835958,0.166463154201156,2024
525,-1.64364408428877,0.0844023210343859,0.296456839994253,0.236737537437779,2024
526,-1.67120897688501,0.0486612011242118,0.242491498600433,0.177650474136623,2024
527,-1.65811471307213,0.0549863377169966,0.250897897273552,0.179302487251553,2024
528,-1.6710962763901,0.0360792342247696,0.196575031397099,0.123038671241736,2024
529,-1.70415296938901,-0.00407786850430723,0.138830487424624,0.0756000755932475,2024
530,-1.72209354795393,-0.0446926216643222,0.104071734231991,0.0559349180328898,2024
531,-1.7312260706568,-0.151516390564251,0.054764326620537,0.0912371059192327,2024
532,-1.74084014026194,-0.169289613429513,0.0497011034697876,0.0977871095851515,2024
533,-1.70983945443982,-0.116075816533091,0.0669378914498744,0.0709525401061812,2024
534,-1.64052932281963,-0.0312124308315742,0.10114627029912,0.0474393377646324,2024
535,-1.69627044239982,-0.0791769104849425,0.0349691543573899,0.0834646338642349,2024
536,-1.74895147905975,-0.129193985936502,0.0186045213447168,0.111966614031484,2024
537,-1.65596307529126,-0.480889674947887,0.250301235616602,0.336734134316796,2024
538,-1.65618165220068,-0.480293704084849,0.252506766973922,0.369659523048594,2024
539,-1.64485992654099,-0.459202517332927,0.275032104247043,0.359791073585816,2024
540,-1.60110651445193,-0.39764172529873,0.369580056952491,0.311685541028049,2024
541,-1.57861163949815,-0.348193298557091,0.417395425143988,0.29766615769351,2024
542,-1.57666662523696,-0.318650947871002,0.420846809387306,0.283715612950902,2024
543,-1.56941935723861,-0.283792684597722,0.433178150137827,0.259191000671904,2024
544,-1.56963622974883,-0.257792001969278,0.436241051189879,0.245250623805337,2024
545,-1.55910856694828,-0.225628409066487,0.461865701509188,0.244450283350237,2024
546,-1.54539613407919,-0.192114066525968,0.496748204422671,0.239076110457987,2024
547,-1.54002386692382,-0.168796102354771,0.517520682102718,0.240785063779337,2024
548,-1.54576498671191,-0.154796786449819,0.518910338868513,0.247540456941287,2024
549,-1.54459183272789,-0.129318644648578,0.535427903561899,0.260442341579722,2024
550,-1.55308909948452,-0.122672469682783,0.532994645233074,0.267412033663157,2024
551,-1.55642072363792,-0.11512294794812,0.540294843378268,0.28078834204679,2024
552,-1.55236676452386,-0.101559082751005,0.552972840118238,0.291783852928275,2024
553,-1.56502728180481,-0.109636267984306,0.514975355469607,0.272495149160665,2024
554,-1.57370726991689,-0.114976089923576,0.482151006444517,0.243738932057832,2024
555,-1.58504606706034,-0.125536198979702,0.445250450814356,0.217679053715336,2024
556,-1.59108944015852,-0.132310447895383,0.419695630838669,0.203414311736528,2024
557,-1.5908998938257,-0.137932031677178,0.386348471692656,0.185235406450003,2024
558,-1.60084013054605,-0.120005119878537,0.321958048855614,0.160256101286979,2024
559,-1.66338336988876,-0.0860245884650596,0.243676674156716,0.126538405800796,2024
560,-1.72390244046196,-0.097536427767346,0.151777162701515,0.129035917826967,2024
561,-1.71713793766303,-0.0842008177035799,0.147196475315865,0.111663447207281,2024
562,-1.6998292132805,-0.0809836040220422,0.129751295385019,0.124309550691309,2024
563,-1.69767756654265,-0.168256827465976,0.153113775650119,0.191438644051001,2024
564,-1.71816593897147,-0.18945696228311,0.151547624571244,0.196897484434855,2024
565,-1.71697059290005,-0.0898838776985662,0.0780440865532814,0.142373030284401,2024
566,-1.66284396381326,0.00593144562582867,0.0564186186021553,0.114748669224997,2024
567,-1.62229732672373,0.0492622936837874,0.199816457274959,0.134345747445717,2024
568,-1.68467210322781,-0.0192835456855667,0.169668412534795,0.111619441074494,2024
569,-1.71573082280289,-0.0682308726849879,0.0317712705585319,0.136239091692919,2024
570,-1.68797355369141,-0.0408014563851242,0.035030310738327,0.128034707622332,2024
571,-1.67918028336405,-0.0238524586766388,0.0648824867711562,0.123628562026807,2024
572,,,,,2024
573,-1.63363382790258,-0.0324043707077295,0.0864024677433266,0.0151054872834669,2024
574,-1.6461396826421,-0.0134465258512544,0.0787586098707378,0.00542656386535298,2024
575,-1.67806007041306,-0.021188523879916,0.0603871138550737,0.0113001378985553,2024
576,-1.68741800127134,-0.03181693899888,0.0558575318581986,0.0151095752196052,2024
577,-1.70187158630194,-0.0470218563228438,0.0483170488145419,0.0228487461633331,2024
578,-1.51261608489876,0.0262636606622223,0.123830291166109,0.00896290761178898,2024
579,-1.47552590943425,0.0453381133800159,0.139198600509805,0.0144603582444912,2024
580,-1.48479504663436,0.0347540973293814,0.136722604217691,0.0112528223102059,2024
581,-1.53394803714231,0.0106147538432902,0.116265645740762,0.00276607625896738,2024
582,-1.57381827551159,-0.00504269110054144,0.0988987929450605,0.00606712683286861,2024
583,-1.57514512017776,-0.00754952162683591,0.0977915619318262,0.00702236973004293,2024
584,-1.57434423862259,-0.00786714461317815,0.0969128006977146,0.00747403463696708,2024
585,-1.56568643890443,-0.000997267754130129,0.0980487752540123,0.00607108216076807,2024
586,-1.56118336922484,0.00347506815358956,0.0987542027422437,0.00577790437538364,2024
587,-1.55820180874705,0.00496243143675574,0.098864802073839,0.00589548278846018,2024
588,-1.55913247957907,0.00265027305602396,0.0987847337378783,0.00557184171079447,2024
589,-1.5656027745028,-0.00584187140991107,0.0974146623956674,0.00619089602013295,2024
590,-1.57177421792609,-0.0135177590800297,0.0937035002411376,0.00966860218880291,2024
591,-1.57538077446932,-0.0183743165279204,0.0885987080728102,0.0160777139260422,2024
592,-1.59488554828154,-0.0387704907153107,0.0809458668708533,0.0239329556779153,2024
593,-1.62001533456187,-0.0662619517403629,0.0744155863494196,0.0309266288421211,2024
594,-1.64463451390709,-0.098247948128099,0.0659195385987799,0.0404480174504582,2024
595,-1.6809664775765,-0.130486676825689,0.0466988809946886,0.0564735560914979,2024
596,-1.70604675617374,-0.144943643707395,0.0310467749172983,0.0716912686094746,2024
597,-1.71634217233606,-0.14200819308152,0.0211036055858667,0.0831414779658393,2024
598,-1.75311473158539,-0.164357919754878,0.0193010857652163,0.0976585986053614,2024
599,-1.74507339567435,-0.150548151913074,0.0241204100349024,0.102143534447695,2024
600,-1.73317619262497,-0.182303615576013,0.0278574348270058,0.116416364741583,2024
601,-1.72615433130108,-0.172563178525841,0.0299171675351861,0.121580446153503,2024
602,-1.72955085801297,-0.146205597600386,0.0337204402268756,0.120267100615707,2024
603,-1.76729675524873,-0.134834354672113,0.0232789963542703,0.10618895758826,2024
604,-1.78873287524031,-0.131917687825085,0.029757613101873,0.10423926760356,2024
605,-1.79212768384016,-0.152110651634186,0.032043788863715,0.121923981123821,2024
606,-1.7930976305503,-0.27903346412006,0.0306713053137897,0.202347274607347,2024
607,-1.79709011674579,-0.296290976835079,0.0154849053828145,0.219448886480651,2024
608,-1.79829571677036,-0.293210375382275,0.0088912673648862,0.216165900016023,2024
609,-1.79716012679814,-0.286191932979177,0.0139129810402111,0.202298599977332,2024
610,-1.79436812114194,-0.266349036836885,0.0271414149669594,0.167927661590403,2024
611,-1.7920064408271,-0.232964475583183,0.0358492953762618,0.10731695992836,2024
612,-1.79178273905822,-0.210215159371251,0.032301055213942,0.0742983183407208,2024
613,-1.79168881907489,-0.19340334285071,0.0330707325931481,0.0605471821926932,2024
614,-1.78911026807431,-0.170413247309625,0.0442682239279558,0.0544632498939042,2024
615,-1.7867759068807,-0.140898220630393,0.0511949530225955,0.0674570816611843,2024
616,-1.78185787780689,-0.126910856917317,0.0564864464498473,0.0758789928704754,2024
617,-1.77793882160239,-0.120261267249986,0.0633918247418735,0.0873882886864712,2024
618,-1.77334011741023,-0.116538589987255,0.0668883550967669,0.101243713991705,2024
619,-1.76918199576967,-0.118982237244605,0.0558236525405541,0.129044635004869,2024
620,-1.77075953040618,-0.134575589063776,0.060312550503423,0.159154770771223,2024
621,-1.77230597030921,-0.162169395350531,0.0509667544051452,0.183447270794605,2024
622,-1.75039956543615,-0.153084012932943,0.0348262412785742,0.195659216163764,2024
623,-1.74545078818264,-0.136552822136491,0.0428009278802784,0.185434971607103,2024
624,,,,,2024
625,-1.72561016499671,-0.551265924436147,0.112050046045061,0.185976435498799,2024
626,-1.699650631902,-0.405681097483049,0.170386148683626,0.180265207171597,2024
627,-1.68625166979644,-0.302247260702275,0.189940514778584,0.188524236669633,2024
628,-1.67975016320989,-0.242775169567617,0.197284746376129,0.172400781769321,2024
629,-1.67876069321007,-0.134069084054969,0.242109022989938,0.137931060258279,2024
630,-1.64475064219836,-0.122100407061742,0.320791924349579,0.177373034757831,2024
631,-1.62833499843306,-0.137178959090217,0.32380498795443,0.163323750688545,2024
632,-1.60049688881212,-0.135821376734126,0.325861442740365,0.144174069235598,2024
633,-1.59251704046635,-0.151588111235747,0.312584326328532,0.141142158753761,2024
634,-1.62221820302348,-0.20585723576655,0.259920533233541,0.152411644757799,2024
635,-1.64152319151196,-0.30145832685031,0.240190398301684,0.182024939041126,2024
636,-1.6514002429983,-0.612250669691406,0.210606782636135,0.307213349911903,2024
637,-1.66612360516533,-0.650642061127665,0.1944099826466,0.325840642841099,2024
638,-1.6557684133613,-0.566490764134243,0.213735210428977,0.267716184850066,2024
639,-1.65231895821342,-0.510058048481498,0.229837704631279,0.240443499901069,2024
640,-1.66523562298446,-0.496579564212124,0.221303502841185,0.249291363755051,2024
641,-1.66740774929198,-0.490676217880405,0.230672287545824,0.271198409025378,2024
642,-1.54492140779669,-0.4170764930587,0.480785588606031,0.31523154450707,2024
643,-1.54921273513102,-0.423256480089221,0.467249213047288,0.336501787637515,2024
644,-1.56186642170034,-0.4254678853589,0.439215224198431,0.345232464889601,2024
645,-1.56719770697785,-0.407098693030128,0.42834548001797,0.339287007674575,2024
646,-1.56780733746258,-0.368304294152338,0.430952502304138,0.326988234079998,2024
647,-1.57790808752179,-0.342670757476179,0.41984799530447,0.322609846946949,2024
648,-1.58519804603904,-0.31637635887117,0.403071685538065,0.303651079640848,2024
649,-1.59075303428649,-0.287486333069213,0.407840634694781,0.291960384145903,2024
650,-1.57952011046076,-0.24198428379331,0.443324605905336,0.28496268517922,2024
651,-1.57412564092891,-0.211528342067076,0.458373956325908,0.26612016320063,2024
652,-1.58300200882342,-0.199892412696817,0.440549481774688,0.25200843281869,2024
653,-1.58976601174132,-0.184822399180339,0.438158412696266,0.251194447623833,2024
654,-1.57550884041263,-0.145713794071232,0.471728140591753,0.237257021874054,2024
655,-1.56469087496329,-0.119800203149665,0.5101783266137,0.250889175139471,2024
656,-1.56669224099424,-0.109955598304717,0.524524044219871,0.271578286462455,2024
657,-1.57743848422339,-0.108674860618248,0.513432510429741,0.280290389026463,2024
658,-1.59337256796902,-0.113772197157689,0.467305116466247,0.258027895831341,2024
659,-1.61943301851632,-0.132920079463151,0.395345634588555,0.222479886767762,2024
660,-1.64028513545547,-0.152472673531092,0.343851476134924,0.211063099818387,2024
661,-1.65496922003441,-0.16812841073531,0.3052816675378,0.204062685190965,2024
662,-1.66122434194622,-0.1764378369852,0.283541691249906,0.191628763284456,2024
663,-1.66158465902662,-0.159697741988278,0.277802308686387,0.188784373190769,2024
664,-1.68619872605214,-0.128195010443712,0.234399050253065,0.171731229028239,2024
665,-1.7026843822719,-0.120539614629214,0.203984683274232,0.161308666286012,2024
666,-1.69451328118642,-0.0967247240280967,0.217639416189075,0.150044355655556,2024
667,-1.67293029396586,-0.0819672111490528,0.238486565044249,0.156064844766806,2024
668,-1.67093062995236,-0.110621581765342,0.250372136704654,0.172772146072936,2024
669,-1.69575474171039,-0.138294054366091,0.209718128527757,0.170447252252545,2024
670,-1.73334695602375,-0.142996922858019,0.106722028412528,0.164801836220883,2024
671,-1.72908637660449,-0.0984323745548262,0.0810823034992808,0.141720525304415,2024
672,-1.73029140142795,-0.0952058264886229,0.101973504453985,0.121494078214917,2024
673,-1.74545989205928,-0.114642529145152,0.066561998409738,0.13218025323591,2024
674,-1.72670657061488,-0.106651952483849,0.0207086224941953,0.153478628251102,2024
675,-1.72364068161594,-0.113729505535868,0.0269120929401327,0.133249294442687,2024
676,-1.70627242001028,-0.0983450403332054,0.0824555083671952,0.107024741198597,2024
677,-1.39127437762224,-0.00267174076632914,0.178363509550866,0.00187248718892726,2024
678,-1.41520761759555,-0.0165919848804265,0.166162207709239,0.00591450025547604,2024
679,-1.45693643529558,-0.0245765021091195,0.147039917113584,0.00860868997584332,2024
680,-1.4679302765372,-0.036953550966996,0.143815564619168,0.0123785285352635,2024
681,-1.47841184842782,-0.0498053263160375,0.140515674074684,0.015648115662923,2024
682,-1.49608261598264,-0.0691222665332706,0.133816218582171,0.0221839030450977,2024
683,-1.5035211440644,-0.078517757569913,0.129322895688478,0.0241805211327942,2024
684,-1.50836608611821,-0.0717103801301269,0.124896571652348,0.0223823134666243,2024
685,-1.47137744700322,-0.0692873387877407,0.135994046129456,0.0190003862789606,2024
686,-1.46165751238338,-0.0614867928066377,0.137411243545859,0.0169671504610065,2024
687,-1.44178274681008,-0.0600683044723637,0.141718239506384,0.0150157455645661,2024
688,-1.44657100158962,-0.0670303945516139,0.141634715397231,0.0152241511956834,2024
689,-1.49462598562241,-0.117320693866477,0.134745470463502,0.0221442296654424,2024
690,-1.54751361686675,-0.172482918805438,0.112989818160051,0.04346186452496,2024
691,-1.51935616770729,-0.146407100098154,0.0910286018110648,0.0726707263120112,2024
692,-1.57196205398424,-0.201246580367277,0.073910175435632,0.0991337675423979,2024
693,-1.64475234805561,-0.282978135135656,0.0572737828660682,0.115037503309042,2024
694,-1.69982920025216,-0.378505796519785,0.040514551257034,0.128449044327159,2024
695,-1.7506130217203,-0.418186465736295,0.0246845929186737,0.136049037761787,2024
696,-1.76881999265952,-0.400939199360993,0.0134704648696335,0.144882675559088,2024
697,-1.77788931815351,-0.366212423544764,0.0154076183641477,0.148254715153608,2024
698,-1.76091698219216,-0.302032096952689,0.0261508820252753,0.149263795319647,2024
