pixel_id,sst_c_mean,anom_sst_c_mean,sst_c_sd,anom_sst_c_sd,year
202,,,,,2015
203,,,,,2015
204,,,,,2015
205,,,,,2015
206,,,,,2015
207,,,,,2015
208,,,,,2015
209,,,,,2015
210,,,,,2015
211,,,,,2015
212,,,,,2015
213,,,,,2015
214,,,,,2015
215,,,,,2015
216,,,,,2015
217,,,,,2015
218,,,,,2015
219,,,,,2015
220,,,,,2015
221,,,,,2015
222,,,,,2015
223,,,,,2015
224,,,,,2015
225,,,,,2015
226,,,,,2015
227,,,,,2015
228,,,,,2015
229,,,,,2015
230,,,,,2015
231,,,,,2015
232,,,,,2015
233,,,,,2015
234,,,,,2015
235,,,,,2015
236,,,,,2015
237,,,,,2015
238,,,,,2015
239,,,,,2015
240,,,,,2015
241,,,,,2015
242,,,,,2015
243,,,,,2015
244,,,,,2015
245,,,,,2015
246,,,,,2015
247,,,,,2015
248,,,,,2015
249,,,,,2015
250,,,,,2015
251,,,,,2015
252,,,,,2015
253,,,,,2015
254,,,,,2015
255,,,,,2015
256,,,,,2015
257,,,,,2015
258,,,,,2015
259,,,,,2015
260,,,,,2015
261,,,,,2015
262,,,,,2015
263,,,,,2015
264,,,,,2015
265,,,,,2015
266,,,,,2015
267,,,,,2015
268,,,,,2015
269,,,,,2015
270,,,,,2015
271,,,,,2015
272,,,,,2015
273,,,,,2015
274,,,,,2015
275,,,,,2015
276,,,,,2015
277,,,,,2015
278,,,,,2015
279,,,,,2015
280,,,,,2015
281,,,,,2015
282,,,,,2015
283,,,,,2015
284,,,,,2015
285,,,,,2015
286,,,,,2015
287,,,,,2015
288,,,,,2015
289,,,,,2015
290,,,,,2015
291,,,,,2015
292,,,,,2015
293,,,,,2015
294,,,,,2015
295,,,,,2015
296,,,,,2015
297,,,,,2015
298,,,,,2015
299,,,,,2015
300,,,,,2015
301,,,,,2015
302,,,,,2015
303,,,,,2015
304,,,,,2015
305,,,,,2015
306,,,,,2015
307,,,,,2015
308,,,,,2015
309,,,,,2015
310,,,,,2015
311,,,,,2015
312,,,,,2015
313,,,,,2015
314,,,,,2015
315,,,,,2015
316,,,,,2015
317,,,,,2015
318,,,,,2015
319,,,,,2015
320,,,,,2015
321,,,,,2015
322,,,,,2015
323,,,,,2015
324,,,,,2015
325,,,,,2015
326,,,,,2015
327,,,,,2015
328,,,,,2015
329,,,,,2015
330,,,,,2015
331,,,,,2015
332,,,,,2015
333,,,,,2015
334,,,,,2015
335,,,,,2015
336,,,,,2015
337,,,,,2015
338,,,,,2015
339,,,,,2015
340,,,,,2015
341,,,,,2015
342,,,,,2015
343,,,,,2015
344,,,,,2015
345,,,,,2015
346,,,,,2015
347,,,,,2015
348,,,,,2015
349,,,,,2015
350,,,,,2015
351,,,,,2015
352,,,,,2015
353,,,,,2015
354,,,,,2015
355,,,,,2015
356,,,,,2015
357,,,,,2015
358,,,,,2015
359,,,,,2015
360,,,,,2015
361,,,,,2015
362,,,,,2015
363,,,,,2015
364,,,,,2015
365,,,,,2015
366,,,,,2015
367,,,,,2015
368,,,,,2015
369,,,,,2015
370,,,,,2015
371,,,,,2015
372,,,,,2015
373,,,,,2015
374,,,,,2015
375,,,,,2015
376,,,,,2015
377,,,,,2015
378,,,,,2015
379,,,,,2015
380,,,,,2015
381,,,,,2015
382,,,,,2015
383,,,,,2015
384,,,,,2015
385,,,,,2015
386,,,,,2015
387,,,,,2015
388,,,,,2015
389,,,,,2015
390,,,,,2015
391,,,,,2015
392,,,,,2015
393,,,,,2015
394,,,,,2015
395,,,,,2015
396,,,,,2015
397,,,,,2015
398,,,,,2015
399,,,,,2015
400,,,,,2015
401,,,,,2015
402,,,,,2015
403,,,,,2015
404,,,,,2015
405,,,,,2015
406,,,,,2015
407,,,,,2015
408,,,,,2015
409,,,,,2015
410,,,,,2015
411,,,,,2015
412,,,,,2015
413,,,,,2015
414,,,,,2015
415,,,,,2015
416,,,,,2015
417,,,,,2015
418,,,,,2015
419,,,,,2015
420,,,,,2015
421,,,,,2015
422,,,,,2015
423,,,,,2015
424,,,,,2015
425,,,,,2015
426,,,,,2015
427,,,,,2015
428,,,,,2015
429,,,,,2015
430,,,,,2015
431,,,,,2015
432,,,,,2015
433,,,,,2015
434,,,,,2015
435,,,,,2015
436,,,,,2015
437,,,,,2015
438,,,,,2015
439,,,,,2015
440,,,,,2015
441,,,,,2015
442,,,,,2015
443,,,,,2015
444,-1.5599452116718,0.0600719181948328,0.0680121260540261,0.112116673296203,2015
445,-1.55010275448838,0.0706335617458984,0.0708505156927943,0.118586521016593,2015
446,-1.52681165133437,0.0967363017088134,0.0985862983067086,0.0902446970197806,2015
447,-1.47662671232877,0.151842465710967,0.153340422058264,0.0570901463845717,2015
448,-1.4391712325893,0.196671232621964,0.216459909569329,0.0746414136733641,2015
449,-1.43403424285863,0.20960616405594,0.257777042864174,0.1099038584155,2015
450,-1.45137328579001,0.20017465712273,0.258999941405513,0.119814235464297,2015
451,-1.51097945546451,0.147640410573413,0.197560303828275,0.101256070684455,2015
452,-1.550092470156,0.114352739941686,0.168392113753134,0.102007770223333,2015
453,-1.55426713048595,0.11571917799748,0.185516649905128,0.0825519928298695,2015
454,-1.56198630855508,0.113198630134129,0.197940646729941,0.0820254097045237,2015
455,-1.56859247292558,0.112133561123214,0.205103169718898,0.0827513862052604,2015
456,-1.57403424863946,0.113852739354519,0.215503998650904,0.0837685401010507,2015
457,-1.58267808221791,0.109551369665471,0.226221581978023,0.0897412623502656,2015
458,-1.57284932332496,0.122582192152534,0.218905808424565,0.0843185459511512,2015
459,-1.57642809201593,0.121582191554855,0.212013229156572,0.0826341113286399,2015
460,-1.60051369667053,0.0986746573476249,0.214798652909236,0.093757066867862,2015
461,-1.60750341448065,0.0923013692836545,0.216453144290227,0.099175272591212,2015
462,-1.59355821936098,0.10655479430642,0.198609129142804,0.0851174170578917,2015
463,-1.58630137410882,0.113547945247121,0.183202033393753,0.0769486844523896,2015
464,-1.55692808464782,0.141167808150592,0.171037639046437,0.07932137237197,2015
465,-1.53782191929752,0.168640410318358,0.14601505884621,0.0836598246911791,2015
466,-1.59245548150311,0.1605445207288,0.0950461342699316,0.0846354533451716,2015
467,-1.60127122826772,0.173298629887453,0.0998489252490778,0.114809690151078,2015
468,-1.54666437939422,0.219280822832163,0.136599272266712,0.166870295229846,2015
469,-1.58085959055652,0.180253424887124,0.13087591088009,0.166690822333214,2015
470,,,,,2015
471,,,,,2015
472,,,,,2015
473,-1.67375343923699,0.0409863007089047,0.0634528155416727,0.0210601524716359,2015
474,-1.68091782968338,0.032938355534044,0.0585397480381894,0.0161279108702251,2015
475,-1.6905753475346,0.0229794518154574,0.0545354758702965,0.0120028728200466,2015
476,-1.71225439555024,0.0253346375865887,0.0427357545631334,0.0126981324742666,2015
477,-1.72918149771756,0.0128630135961081,0.033526846970233,0.00534812178137967,2015
478,-1.73647602812885,0.00509246561025614,0.0285812338558234,0.00266698717302318,2015
479,-1.73183218387708,0.00940410936098189,0.0295621640070659,0.00304855123689439,2015
480,-1.70316438544286,0.0373082189527276,0.0402016178921615,0.0135714254263777,2015
481,-1.66335616830277,0.0773116442438674,0.0571983903412248,0.0299606781022349,2015
482,-1.65308220223205,0.0866027398570759,0.0602965029302591,0.0338760586477965,2015
483,-1.65093836392442,0.0884212330494025,0.0603908818229199,0.0342171555323244,2015
484,-1.64846918386956,0.0910479453022349,0.0608210614098926,0.0341248689593262,2015
485,-1.64600685393974,0.0936061642961959,0.0611069183074331,0.034228720355473,2015
486,-1.64407876876936,0.0950719173028044,0.0609415286108305,0.0340829752238883,2015
487,-1.64294520632861,0.095684930967958,0.0606156910201085,0.0339702329512941,2015
488,-1.64358561986113,0.09491438300234,0.0605967798359285,0.0338241513328561,2015
489,-1.64700685331266,0.0912568491105347,0.0603829493074124,0.0332350310635069,2015
490,-1.65105480102644,0.0863047939865556,0.0595484564924209,0.0326014966544909,2015
491,-1.65403425628192,0.0828904107723334,0.0575147236855247,0.030798273882327,2015
492,-1.65526370871557,0.081195205562327,0.0559862976509284,0.0291071131441675,2015
493,-1.65558562409388,0.0800684932976553,0.0553933195659689,0.0283266516360811,2015
494,-1.65734934120962,0.0792157531192858,0.0552637607699963,0.0282969663970328,2015
495,-1.65677056639162,0.0817465749097197,0.0559728074830784,0.0297307495227936,2015
496,-1.65996576792573,0.0810821911447669,0.052267035714439,0.0278912317912576,2015
497,-1.67130481053705,0.073116438009151,0.0441929871739385,0.0276461240879088,2015
498,-1.67438357431595,0.0708698628521333,0.0392152139255448,0.0258340648982765,2015
499,-1.6694931670411,0.0670308214471969,0.0583583948867722,0.0478435906330172,2015
500,-1.62500000522561,0.112363013342559,0.118656523446722,0.103821502848119,2015
501,-1.58767464912101,0.156934931057773,0.173199401233704,0.155728227171478,2015
502,-1.58584247076348,0.170739726349711,0.21105517025131,0.190804379308266,2015
503,-1.6397637135362,0.122589040781716,0.182433125175204,0.161415470599177,2015
504,-1.684743641174,0.0697534241152238,0.131106858464208,0.107535338447497,2015
505,-1.68649316095326,-0.00985388134959149,0.086430013266383,0.0541397641753905,2015
506,,,,,2015
507,-1.6997534297917,-0.0186643838601774,0.0552946169259294,0.0531295368759596,2015
508,-1.73936985486174,-0.00955479445114527,0.0454543921761742,0.0385262338823269,2015
509,-1.77285955997363,-0.0363116436229687,0.039132641485812,0.0336240472386822,2015
510,-1.7503801283771,-0.00925342466120851,0.0424309109026678,0.0356493793117493,2015
511,-1.74860273354674,-0.00142123287237466,0.0434176769241575,0.0364598856217411,2015
512,-1.72713355920086,0.027835616329047,0.0479668844886393,0.0431054212776252,2015
513,-1.74181848290848,0.0158356163759193,0.053778665887112,0.0490283718536734,2015
514,-1.72727397925233,0.0313458903622495,0.0552096192525576,0.0516861903423361,2015
515,-1.69849658338991,0.059948629991802,0.0475562240003085,0.047525856552313,2015
516,-1.69045480473401,0.0537479452176453,0.0385353015562331,0.0508808350669934,2015
517,,,,,2015
518,,,,,2015
519,,,,,2015
520,,,,,2015
521,-1.50928767315329,0.0902191780762721,0.165698776368121,0.108420001922548,2015
522,-1.43038903817739,0.217386301967175,0.149800940578711,0.0941931403240913,2015
523,-1.50130136421282,0.197205479598081,0.248977061910929,0.169216943878416,2015
524,-1.45090067582588,0.280506848325723,0.337854531059324,0.277904058171441,2015
525,-1.36694177936712,0.361630136747398,0.429358868162424,0.364805918546716,2015
526,-1.28245205417059,0.438106165091469,0.470443787222043,0.405381231255497,2015
527,-1.27272603215446,0.440760273516995,0.505366938779773,0.431628580153507,2015
528,-1.26893493190204,0.438099315374681,0.41586080168632,0.330968073834852,2015
529,-1.26426027506998,0.436431507296758,0.296252722772253,0.221669890846601,2015
530,-1.24397602963121,0.433541094399478,0.310620861683193,0.241160455261257,2015
531,-1.23254794894832,0.347434931034095,0.31552196896467,0.223105232055725,2015
532,-1.28266095919152,0.289335615813018,0.263914774098793,0.152948568188975,2015
533,-1.33653424602665,0.257438356403823,0.203427514034101,0.10134515744842,2015
534,-1.37232534264865,0.237335616707394,0.13123021137338,0.0667785417058648,2015
535,-1.45028767422454,0.167260273635285,0.0857141819640572,0.0775520629703675,2015
536,-1.53141095834236,0.0886609591467127,0.0662920741916472,0.0906264482284664,2015
537,-1.47351883568176,-0.296671232909972,0.214310699819011,0.343223339134028,2015
538,-1.47538869919842,-0.297489725212783,0.233984315081073,0.358267535483819,2015
539,-1.4855684904203,-0.297780822405005,0.249861597495716,0.350430852352,2015
540,-1.5000462331184,-0.294450342020479,0.270824509177028,0.336675922249068,2015
541,-1.51295719359019,-0.280277397157624,0.291777086298165,0.338056918403725,2015
542,-1.52801883873874,-0.267720890256308,0.294493667610259,0.334938756854929,2015
543,-1.54886301053713,-0.261027396631376,0.277405843726543,0.32778761221616,2015
544,-1.57301198374735,-0.258938356586222,0.24850364658729,0.333198433530051,2015
545,-1.56580992577827,-0.229952054558169,0.273191646109727,0.316334412248418,2015
546,-1.55797602477139,-0.202303081067368,0.300794449248111,0.28217607739857,2015
547,-1.56095033900379,-0.187571917615244,0.305875862885564,0.262092250032745,2015
548,-1.55860444486958,-0.165303082347286,0.318331660285603,0.234631131366704,2015
549,-1.55562156455158,-0.137950342914332,0.331327545354058,0.210764837277097,2015
550,-1.56008560559521,-0.127539383865931,0.329547591032084,0.200735195647083,2015
551,-1.56767293688369,-0.124241438668464,0.317993616043901,0.200046014820333,2015
552,-1.57622601626671,-0.12337157528031,0.300543115585191,0.20234757389858,2015
553,-1.58945546101217,-0.132188354985954,0.283511987421847,0.189707123532735,2015
554,-1.58714382615808,-0.126486301525458,0.274465299818573,0.182510978206696,2015
555,-1.58490752389986,-0.123445205650394,0.268162945371248,0.182940761010512,2015
556,-1.56191952342856,-0.101789382841017,0.249137384155185,0.191305763407697,2015
557,-1.52979452316075,-0.0753133555529767,0.232694391779192,0.189582343805144,2015
558,-1.49609246253967,-0.0139777393848954,0.191282045884965,0.197057282425416,2015
559,-1.56246118839473,0.0157990866197171,0.162579675295347,0.111413150452371,2015
560,-1.65125569448079,-0.0238721462413158,0.171874175749193,0.10543111186526,2015
561,-1.63452055356274,-0.000636986617560269,0.168493171008353,0.0996759259866309,2015
562,-1.63025341491177,-0.0107054797205309,0.206271736241858,0.0930922843696352,2015
563,-1.56337535152697,-0.033030137080342,0.272526528670728,0.137646431661183,2015
564,-1.51569520692303,0.0140171233366869,0.254838635244695,0.13195251740669,2015
565,-1.47016438066143,0.157643835955899,0.156350755893344,0.0886649580557784,2015
566,-1.57804234125843,0.0910410959568602,0.0958649790806924,0.120973308182816,2015
567,-1.57408446416463,0.0979018277858627,0.104687252059951,0.209965908012298,2015
568,-1.61436529094226,0.0516225271552087,0.0795116735215101,0.196014857449214,2015
569,-1.59704108924082,0.0507534245054607,0.0553309668761496,0.172850259921706,2015
570,-1.63591323486746,0.0117168945285862,0.0525041749114626,0.10807311252328,2015
571,-1.66079452266432,-0.00476712334952124,0.0737174134479197,0.0817982171699211,2015
572,,,,,2015
573,-1.63380824213159,-0.0323013693196316,0.0865233131727286,0.0149969637918881,2015
574,-1.64627007654268,-0.0132994126809174,0.078838250973217,0.00513116613699508,2015
575,-1.67815754903506,-0.0210684927154894,0.0604261399156532,0.0111521431105836,2015
576,-1.68750686776148,-0.031678081676364,0.0559083069019224,0.0149280256237974,2015
577,-1.70193836917616,-0.0468698629012255,0.0483714314380053,0.0226796902611588,2015
578,-1.51289726381433,0.0264383561169244,0.123883814015487,0.00924444652573542,2015
579,-1.47581849751407,0.0455034242151943,0.139276404100613,0.0148017750624231,2015
580,-1.48506507579594,0.034880136387193,0.136811092403867,0.011488924506773,2015
581,-1.5341616561968,0.01077808207794,0.116349071292448,0.00283958704830352,2015
582,-1.57399143356166,-0.00496917800205977,0.0989821099672423,0.00590815761291113,2015
583,-1.5753219101527,-0.00726541083637778,0.0978797726601923,0.00653107480207592,2015
584,-1.5744760232429,-0.00762328761757339,0.0969981622036904,0.00706315620058615,2015
585,-1.56578424107539,-0.000782534171992992,0.0981342339807167,0.00588301066162762,2015
586,-1.56112670604497,0.00387157539148139,0.0988184776740005,0.00551393588081582,2015
587,-1.55721575038074,0.00587328758014187,0.0988141463843065,0.00547548103403679,2015
588,-1.55502053776832,0.00653938346555176,0.0986547310056888,0.00557178242552402,2015
589,-1.55625855661418,0.00446404107520995,0.098341983975196,0.00564067849333747,2015
590,-1.56580478426528,-0.0066815068670995,0.0958864136415516,0.00900661395367917,2015
591,-1.57744690163495,-0.0201335614253703,0.0923258637792978,0.0165087743853442,2015
592,-1.5874657444758,-0.030821917820977,0.0874994338365986,0.0185325871284251,2015
593,-1.59214211979957,-0.0381061642826216,0.0846320156879846,0.0199688725815164,2015
594,-1.5918595768001,-0.0452243149816378,0.0814519173748602,0.0246896077743202,2015
595,-1.59443834644474,-0.0437191780082473,0.0797868001773435,0.0338261806888728,2015
596,-1.59255821182303,-0.0311506850804419,0.0833057511388685,0.047841532607114,2015
597,-1.59541608993321,-0.020720890515535,0.079258676057259,0.0559019623968239,2015
598,-1.60854279668364,-0.0195034248164332,0.0676543564001507,0.0538379920093113,2015
599,-1.62284246078909,-0.0282208903325875,0.0648949972900674,0.0584634828929574,2015
600,-1.61184930932032,-0.060650684933293,0.0788493462872185,0.071910902382452,2015
601,-1.60497089020193,-0.0511061643368297,0.11644136850599,0.0849721739739897,2015
602,-1.59694179051543,-0.0132893835730238,0.161913296028334,0.112999562071954,2015
603,-1.60794693019292,0.0249092467173883,0.208548028891915,0.148833661849704,2015
604,-1.64381850043388,0.0134006848278111,0.195610617830674,0.136549686579656,2015
605,-1.69736986356239,-0.0569092465762355,0.13883189583591,0.101992475289797,2015
606,-1.72798630080811,-0.213332191548527,0.0731451782131132,0.164047879785838,2015
607,-1.73982362093991,-0.238607876288564,0.0385617705356578,0.197097984173844,2015
608,-1.73834759862456,-0.232827054107026,0.0349758511541319,0.194859028268433,2015
609,-1.74177910007843,-0.230214040797867,0.0334358317380367,0.18373052269648,2015
610,-1.75353252332504,-0.22499315018115,0.033331213738635,0.155674053749968,2015
611,-1.76750511665867,-0.208243151111146,0.0313860392537329,0.10325571229485,2015
612,-1.77548455702115,-0.193518837102472,0.0241995550045101,0.0751775244357161,2015
613,-1.77228764834469,-0.173976027741008,0.0289599999143041,0.057982590773947,2015
614,-1.75780306842229,-0.138890410827039,0.0321785933898697,0.0473080229915542,2015
615,-1.75878594509543,-0.112556506908333,0.0286113189429664,0.0559974494369841,2015
616,-1.75572258936216,-0.100578767456408,0.0329570377110824,0.0673917173106259,2015
617,-1.75097430209591,-0.0928698628585888,0.0372980381261643,0.0803552818429616,2015
618,-1.73283903990706,-0.0754246573952626,0.0334588274086055,0.102959008388659,2015
619,-1.71771575555409,-0.066820205678551,0.0360730181944815,0.130712807047658,2015
620,-1.69285662206885,-0.0559689497017433,0.069282472640443,0.131102864420529,2015
621,-1.67874794496249,-0.0678273971709232,0.120089331644953,0.11896638338431,2015
622,-1.59453767685041,0.00408904141083053,0.111245893573614,0.157386173406459,2015
623,-1.57797259402602,0.0321141547466029,0.107221750512159,0.144582302875001,2015
624,,,,,2015
625,-1.47295433429823,-0.297484018924098,0.239002976017119,0.175124306676434,2015
626,-1.4411565519359,-0.145835616539981,0.225163175574563,0.180020468128531,2015
627,-1.38911472820256,-0.00353082214029225,0.218727427137838,0.197494998898422,2015
628,-1.43107827558909,0.00740313100798963,0.241555404416985,0.153245622103431,2015
629,-1.45333071889943,0.0926673188722654,0.305992615486353,0.143566260481436,2015
630,-1.46054794250171,0.0633236303823452,0.414859391622546,0.19089975623662,2015
631,-1.33793664546173,0.154678081436568,0.45718239166877,0.227751948948627,2015
632,-1.20983732796899,0.25639212423017,0.558313654691863,0.272963949929247,2015
633,-1.17334931681494,0.268799658117127,0.534681606540158,0.22743303250315,2015
634,-1.19649143571493,0.221049657462752,0.445936944734978,0.196620129077524,2015
635,-1.19683904389353,0.144186643569743,0.459071548079295,0.238416596957474,2015
636,-1.17826027669753,-0.137964041287092,0.476878666979781,0.280982552756704,2015
637,-1.26149143633777,-0.244785958932304,0.354269928608129,0.234388347234105,2015
638,-1.3416849333946,-0.251190067732656,0.279863375633638,0.206628293165305,2015
639,-1.40038356372755,-0.257075342435186,0.230261213494281,0.209026057687366,2015
640,-1.44117465313167,-0.271402397216617,0.204080741589939,0.223977125350149,2015
641,-1.46953595991004,-0.291416096132032,0.20226231992013,0.262148908620179,2015
642,-1.50695547763615,-0.376803082545696,0.313529147474723,0.366381315199125,2015
643,-1.53040924415196,-0.401842465862147,0.297279905140808,0.401981082669969,2015
644,-1.5476541091318,-0.408696916708021,0.288860566445265,0.412632231273171,2015
645,-1.56063869244432,-0.397982876390946,0.283504061757154,0.412932960080369,2015
646,-1.57118663853162,-0.36908219196604,0.279434699787748,0.414895516236206,2015
647,-1.58416780217053,-0.346273972606605,0.26564652792791,0.406985855866301,2015
648,-1.59572944232862,-0.324356165134399,0.251587811415222,0.389104276550075,2015
649,-1.60071917053771,-0.294854452064554,0.247658607236647,0.366733844410752,2015
650,-1.59579451084137,-0.255554794291136,0.25959879139258,0.353607555612461,2015
651,-1.60057876028427,-0.235462328255151,0.256338751864874,0.341930310864339,2015
652,-1.60836129613119,-0.222599314075691,0.24946849444423,0.331920693863628,2015
653,-1.60631677549179,-0.198830479930142,0.256379502621282,0.306410971894198,2015
654,-1.60305650021932,-0.171035959480062,0.26450893276049,0.279504839436574,2015
655,-1.61032362016913,-0.163138699459792,0.255197210346723,0.273181700526784,2015
656,-1.62073800073911,-0.161773973369448,0.243646471422512,0.272734655817415,2015
657,-1.62272430184769,-0.151946917725791,0.243888227123308,0.257182383713941,2015
658,-1.62014211007994,-0.138618152252756,0.246758234922888,0.220489351134585,2015
659,-1.61744519259832,-0.12924828711221,0.246749124615429,0.201068196437556,2015
660,-1.61318149485,-0.123832191453532,0.243517022586993,0.189300431817559,2015
661,-1.60619690516224,-0.117578766857312,0.240677073427056,0.180509369302597,2015
662,-1.58860958096099,-0.102327054618437,0.249802132780249,0.158210872685231,2015
663,-1.57830822010563,-0.0750273972258533,0.244803580530758,0.145111472779517,2015
664,-1.60956163781963,-0.0503253423210157,0.224728511311131,0.118889390719398,2015
665,-1.62984930472831,-0.0464880139962451,0.215279488559714,0.107020578128266,2015
666,-1.62798286513106,-0.0291472601385353,0.209223147855883,0.0825483389598002,2015
667,-1.62015239179951,-0.0282876712617732,0.224432090242254,0.0659600962738702,2015
668,-1.58582704883732,-0.0244623288709977,0.270753325299123,0.0840129461167116,2015
669,-1.56620376567318,-0.00777397265383488,0.260502470339898,0.0875220722481537,2015
670,-1.54733732955097,0.0439452052358793,0.189991929503008,0.129389832515386,2015
671,-1.60181507182448,0.0295325340320394,0.145274917847741,0.173363605198924,2015
672,-1.6171470292627,0.0186045664273305,0.0962326442690181,0.201251004235171,2015
673,-1.62628537694069,0.00522602740579527,0.0662416964504723,0.202714382236135,2015
674,-1.60090831893764,0.0197449951241278,0.0590413473167162,0.185771260352527,2015
675,-1.63462328682207,-0.0242534251194703,0.0533287958859325,0.142980535677491,2015
676,-1.65151859178935,-0.0430645793626256,0.0814473468336585,0.0888285409422631,2015
677,-1.3917181978487,-0.00255185908240625,0.178399311483807,0.00155869588264861,2015
678,-1.41559816517242,-0.0164621002793516,0.166222459254101,0.00559212258890735,2015
679,-1.45725000557834,-0.0243150682175813,0.1471250411737,0.00813593196162577,2015
680,-1.46821576144597,-0.036698629594829,0.14391761986997,0.0119253170215114,2015
681,-1.47867465933708,-0.0495616442332529,0.140635464734584,0.0152352648513913,2015
682,-1.4963356249953,-0.0688184931874275,0.13395979172796,0.0217136815509216,2015
683,-1.50373289356493,-0.0782260276275138,0.129463504940254,0.0237263903602771,2015
684,-1.50854248347348,-0.0713753429075626,0.12505561852952,0.0218994690956205,2015
685,-1.47152968302165,-0.0690319633851313,0.136134988239105,0.0187326162923518,2015
686,-1.46152740243363,-0.0607534248739073,0.137552613887056,0.0165223634493882,2015
687,-1.43989725439516,-0.0575188355392789,0.141714502875153,0.0144329888382265,2015
688,-1.43480136851742,-0.0545188357262579,0.142550604539252,0.0129786733330428,2015
689,-1.43409588402265,-0.0562654107400816,0.144258235371844,0.0110619772650249,2015
690,-1.47239554875518,-0.0968304793108,0.127307997631924,0.0321659407032309,2015
691,-1.52989041609307,-0.156544520940683,0.106425671638789,0.078562313483593,2015
692,-1.53417295135864,-0.162902397060231,0.109900794078746,0.0605970577883147,2015
693,-1.52761472904519,-0.165402397207201,0.132670299026064,0.0726989885953007,2015
694,-1.5141797950823,-0.19226027426042,0.147135198984498,0.0891993795361826,2015
695,-1.527479449037,-0.194647260076583,0.133015306947662,0.0856651320213901,2015
696,-1.56017122399317,-0.19183219221663,0.104674010545056,0.0787623947689152,2015
697,-1.56766266430894,-0.155676369893377,0.101531072158413,0.0764875765241749,2015
698,-1.57530821251543,-0.116061644006699,0.102484853161315,0.0717951429130827,2015
699,-1.59979280445674,-0.115371575546834,0.0977345387578147,0.0784811117323446,2015
700,-1.60091952167145,-0.222481164167801,0.11661737498996,0.118433166940805,2015
